     189      15      15       Good          50        1100     710632.687    5342413.345        304.800     708817.000    5345477.000   RI005270.DAT        1850     710991.017    5343072.628        307.400  NO005216.DAT         1900     711013.603    5343120.668        309.100          0.000          2.501        108.426        637.441         -5.221        283.794         Accept          11        2000     224.02     -99.90  Reject   -99.90 -9.99e+01   -99.90    -0.522    -0.574    -0.548    -0.547    -0.534    -0.540    -0.600    -0.670    -0.733    -0.802    -0.868    -0.903    -0.926    -0.959    -1.018    -1.075    -1.137    -0.573    -0.226     1.835
     189      16      16       Good          50        1100     710632.687    5342413.345        304.800     708817.000    5345477.000   NO005216.DAT        1900     711013.603    5343120.668        309.100  SJ004118.DAT         1950     711041.256    5343166.446        312.600          0.000          5.107          7.086        637.441         -5.221        651.287         Accept           7        2000      17.03       4.32  Accept     0.25 2.50e-07    19.57     0.180     0.170     0.159     0.147     0.142     0.141     0.134     0.122     0.114     0.102     0.083     0.074     0.071     0.065     0.060     0.059     0.067     0.070     0.080     0.080
     189      17      17       Good          50        1100     710632.687    5342413.345        304.800     708817.000    5345477.000   SJ004118.DAT        1950     711041.256    5343166.446        312.600  RV003205.DAT         2000     711060.184    5343206.922        297.600          0.000          4.597          7.562        637.441         -5.221        794.224         Accept           8        2000      11.59       2.25  Accept     0.25 2.50e-08    11.04     0.091     0.086     0.084     0.083     0.082     0.078     0.072     0.069     0.064     0.061     0.061     0.058     0.053     0.049     0.043     0.038     0.038     0.041     0.044     0.050
     189      18      18       Good          50        1100     710632.687    5342413.345        304.800     708817.000    5345477.000   RV003205.DAT        2000     711060.184    5343206.922        297.600  KL005342.DAT         2050     711083.041    5343259.173        308.700          0.000          3.878          8.164        637.441         -5.221        596.007         Accept           5        2000       5.87     -99.90  Reject   -99.90 -9.99e+01   -99.90     0.017     0.023     0.013     0.004    -0.011    -0.025    -0.034    -0.046    -0.051    -0.049    -0.047    -0.035    -0.017    -0.006    -0.002    -0.003    -0.015    -0.027    -0.042    -0.033
     189      19      19       Good          50        1100     710632.687    5342413.345        304.800     708817.000    5345477.000   KL005342.DAT        2050     711083.041    5343259.173        308.700  HD006095.DAT         2100     711099.821    5343294.377        303.500          0.000          3.286          7.511        637.441         -5.221        789.667         Accept           8        2000      11.76       5.68  Accept     0.25 2.50e-08    11.04     0.061     0.090     0.095     0.094     0.087     0.080     0.067     0.053     0.044     0.035     0.029     0.028     0.028     0.032     0.032     0.030     0.033     0.030     0.028     0.019
     189      20      20       Good          50        1100     710632.687    5342413.345        304.800     708817.000    5345477.000   HD006095.DAT        2100     711099.821    5343294.377        303.500  HY006557.DAT         2150     711127.710    5343351.655        301.500          0.000          3.446          6.812        637.441         -5.221        561.319         Accept           8        2000       8.89     -99.90  Reject   -99.90 -9.99e+01   -99.90     0.040     0.050     0.048     0.048     0.046     0.041     0.036     0.034     0.031     0.031     0.033     0.031     0.030     0.028     0.024     0.022     0.026     0.028     0.033     0.029
     189      21      21       Good          50        1100     710632.687    5342413.345        304.800     708817.000    5345477.000   HY006557.DAT        2150     711127.710    5343351.655        301.500  SM004418.DAT         2200     711156.098    5343388.893        309.700          0.000          2.519          6.945        637.441         -5.221        654.497         Accept          10        2000       4.87     -99.90  Reject   -99.90 -9.99e+01   -99.90     0.040     0.029     0.026     0.016     0.015     0.016     0.009     0.003     0.001    -0.008    -0.017    -0.019    -0.017    -0.016    -0.018    -0.019    -0.022    -0.025    -0.026    -0.021
     189      22      22       Good          50        1100     710632.687    5342413.345        304.800     708817.000    5345477.000   SM004418.DAT        2200     711156.098    5343388.893        309.700  IA005098.DAT         2250     711165.638    5343433.278        283.500          0.000          2.041          8.578        637.441         -5.221        581.426         Accept          13        2000       4.75     -99.90  Reject   -99.90 -9.99e+01   -99.90     0.050     0.040     0.023     0.018     0.005    -0.009    -0.009    -0.016    -0.015    -0.004    -0.001    -0.001     0.005    -0.005    -0.012    -0.012    -0.010    -0.019    -0.020    -0.036
     190       1       1       Good          50        1125     710645.694    5342434.226        308.400     708817.000    5345477.000   QB005704.DAT        1150     710659.686    5342456.063        307.100  RY003789.DAT         1200     710683.407    5342503.067        318.000          0.000       4810.760          1.698       1347.116         -1.784        869.019         Accept           9        2000       3.30       1.40  Accept     0.45 2.50e-06     3.20    44.403    41.752    37.956    34.132    30.295    26.400    22.623    20.089    18.245    16.633    15.062    13.764    12.715    11.791    11.221    11.508    11.842    12.310    12.801    12.613
     190       2       2       Good          50        1125     710645.694    5342434.226        308.400     708817.000    5345477.000   RY003789.DAT        1200     710683.407    5342503.067        318.000  OB005894.DAT         1250     710710.004    5342539.503        311.800          0.000        127.931         10.016       1347.116         -1.784        128.052         Accept           9        2000      74.94     -99.90  Reject   -99.90 -9.99e+01   -99.90    -7.801    -7.868    -7.914    -7.966    -8.036    -8.143    -8.788    -9.403   -10.000   -10.542   -11.025   -10.955   -10.894   -10.795   -10.635   -10.666   -10.061    -9.279    -8.565    -6.876
     190       3       3       Good          50        1125     710645.694    5342434.226        308.400     708817.000    5345477.000   OB005894.DAT        1250     710710.004    5342539.503        311.800  MH004765.DAT         1300     710734.866    5342588.302        307.200          0.000         61.663         31.216       1347.116         -1.784        114.711         Accept          11        2000     240.51     -99.90  Reject   -99.90 -9.99e+01   -99.90    16.498    16.173    16.029    15.857    16.195    16.513    16.437    16.401    16.420    16.075    15.776    15.912    15.997    15.932    15.610    14.990    14.326    13.331    12.291    11.038
     190       4       4       Good          50        1125     710645.694    5342434.226        308.400     708817.000    5345477.000   MH004765.DAT        1300     710734.866    5342588.302        307.200  MO004572.DAT         1350     710755.832    5342629.974        306.500          0.000         23.023         36.561       1347.116         -1.784         91.168         Accept          12        2000     223.41     -99.90  Reject   -99.90 -9.99e+01   -99.90    -3.528    -3.501    -3.665    -3.724    -3.680    -3.629    -3.580    -3.549    -3.548    -3.675    -3.833    -3.926    -4.040    -4.165    -4.299    -4.438    -5.421    -6.560    -7.925   -10.000
     190       5       5       Good          50        1125     710645.694    5342434.226        308.400     708817.000    5345477.000   MO004572.DAT        1350     710755.832    5342629.974        306.500  QX003215.DAT         1400     710774.344    5342670.591        316.500          0.000         10.496        107.225       1347.116         -1.784         65.734         Accept           8        2000     546.40     -99.90  Reject   -99.90 -9.99e+01   -99.90    -6.108    -6.137    -6.221    -6.320    -6.464    -6.648    -6.884    -7.149    -7.435    -7.732    -8.033    -8.337    -8.648    -7.690    -6.644    -5.505    -4.232    -2.899    -2.724    -2.640
     190       6       6       Good          50        1125     710645.694    5342434.226        308.400     708817.000    5345477.000   QX003215.DAT        1400     710774.344    5342670.591        316.500  QE003592.DAT         1450     710801.902    5342722.745        314.100          0.000         11.076        187.776       1347.116         -1.784         77.034         Accept           9        2000    1126.87     -99.90  Reject   -99.90 -9.99e+01   -99.90    13.606    13.538    13.512    13.470    13.432    13.384    13.322    13.247    13.189    13.142    13.089    13.043    12.989    12.900    12.794    12.359    11.945    11.622    10.964    11.217
     190       7       7       Good          50        1125     710645.694    5342434.226        308.400     708817.000    5345477.000   QE003592.DAT        1450     710801.902    5342722.745        314.100  TQ005221.DAT         1500     710825.172    5342763.761        312.500          0.000         24.253         77.896       1347.116         -1.784        291.783         Accept          14        2000     286.13     -99.90  Reject   -99.90 -9.99e+01   -99.90     9.198     9.017     8.883     8.756     8.659     8.592     8.555     8.541     8.554     8.588     8.622     8.634     8.606     8.120     7.489     6.694     5.944     4.885     4.234     3.125
     190       8       8       Good          50        1125     710645.694    5342434.226        308.400     708817.000    5345477.000   TQ005221.DAT        1500     710825.172    5342763.761        312.500  KV007148.DAT         1550     710848.489    5342805.186        317.300          0.000         31.371         50.668       1347.116         -1.784        480.614         Accept          12        2000     525.08     -99.90  Reject   -99.90 -9.99e+01   -99.90   -11.093    -9.952   -10.049   -10.051   -11.193   -12.364   -14.019   -15.676   -17.299   -18.182   -18.954   -19.171   -19.281   -18.615   -17.891   -17.184   -16.942   -16.184   -16.440   -15.456
     190       9       9       Good          50        1125     710645.694    5342434.226        308.400     708817.000    5345477.000   KV007148.DAT        1550     710848.489    5342805.186        317.300  QF003851.DAT         1600     710874.117    5342855.674        305.200          0.000         41.737         17.715       1347.116         -1.784        688.733         Accept          10        2000     202.91     -99.90  Reject   -99.90 -9.99e+01   -99.90    11.615    11.404    11.130    10.867    10.605    10.384    10.188    10.015     9.862     9.675     9.436     9.148     8.825     8.466     8.104     7.764     7.444     7.136     6.843     6.553
     190      10      10       Good          50        1125     710645.694    5342434.226        308.400     708817.000    5345477.000   QF003851.DAT        1600     710874.117    5342855.674        305.200  NM003383.DAT         1650     710891.751    5342895.499        306.700          0.000          3.313        224.832       1347.116         -1.784         87.712         Accept           9        2000    2037.84     -99.90  Reject   -99.90 -9.99e+01   -99.90     7.990     8.047     8.062     8.074     8.062     8.051     8.018     7.954     7.864     7.729     7.540     7.309     7.051     6.775     6.497     6.249     6.023     5.828     5.650     5.507
     190      11      11       Good          50        1125     710645.694    5342434.226        308.400     708817.000    5345477.000   NM003383.DAT        1650     710891.751    5342895.499        306.700  QA003641.DAT         1700     710921.098    5342944.493        308.400          0.000          2.660       -363.760       1347.116         -1.784         64.622         Accept          10        2000     672.86     -99.90  Reject   -99.90 -9.99e+01   -99.90     1.663     1.643     1.649     1.657     1.675     1.695     1.711     1.721     1.721     1.715     1.700     1.676     1.648     1.613     1.573     1.651     1.794     1.927     2.205     2.239
     190      12      12       Good          50        1125     710645.694    5342434.226        308.400     708817.000    5345477.000   QA003641.DAT        1700     710921.098    5342944.493        308.400  QC003780.DAT         1750     710939.585    5342990.247        306.200          0.000          2.884         27.022       1347.116         -1.784         97.825         Accept          14        2000     132.97     -99.90  Reject   -99.90 -9.99e+01   -99.90     0.288     0.292     0.326     0.336     0.362     0.396     0.418     0.434     0.438     0.454     0.465     0.463     0.425     0.402     0.340     0.297     0.272     0.322     0.396     0.501
     190      13      13       Good          50        1125     710645.694    5342434.226        308.400     708817.000    5345477.000   QC003780.DAT        1750     710939.585    5342990.247        306.200  ID005590.DAT         1800     710967.073    5343034.165        307.200          0.000          6.414        246.514       1347.116         -1.784        243.961         Accept          10        2000     882.35     -99.90  Reject   -99.90 -9.99e+01   -99.90     6.212     6.192     6.182     6.179     6.184     6.215     6.248     6.274     6.294     6.305     6.294     6.264     6.226     5.991     5.724     5.442     5.169     4.900     4.806     4.773
     190      14      14       Good          50        1125     710645.694    5342434.226        308.400     708817.000    5345477.000   ID005590.DAT        1800     710967.073    5343034.165        307.200  RI005271.DAT         1850     710991.135    5343073.467        301.500          0.000          2.869        399.713       1347.116         -1.784        142.406         Accept           7        2000     875.62     -99.90  Reject   -99.90 -9.99e+01   -99.90     2.413     2.377     2.263     2.161     2.039     1.957     2.095     2.284     2.519     2.784     3.028     3.043     2.975     2.856     2.708     2.545     2.440     2.360     2.305     2.236
     190      15      15       Good          50        1125     710645.694    5342434.226        308.400     708817.000    5345477.000   RI005271.DAT        1850     710991.135    5343073.467        301.500  NO005217.DAT         1900     711015.624    5343122.013        303.600          0.000          9.389          2.006       1347.116         -1.784        448.911         Accept          15        2000       0.06     -99.90  Reject   -99.90 -9.99e+01   -99.90     0.047     0.049     0.048     0.048     0.046     0.046     0.046     0.043     0.042     0.026     0.011    -0.003    -0.015    -0.022    -0.022    -0.019    -0.016    -0.017    -0.022    -0.023
     190      16      16       Good          50        1125     710645.694    5342434.226        308.400     708817.000    5345477.000   NO005217.DAT        1900     711015.624    5343122.013        303.600  SJ004119.DAT         1950     711039.630    5343163.650        311.200          0.000         11.132          1.679       1347.116         -1.784        690.782         Accept          11        2000       9.63       2.50  Accept     0.25 2.50e-08    11.04     0.266     0.263     0.243     0.225     0.208     0.188     0.175     0.166     0.153     0.141     0.129     0.112     0.097     0.087     0.076     0.070     0.068     0.065     0.066     0.059
     190      17      17       Good          50        1125     710645.694    5342434.226        308.400     708817.000    5345477.000   SJ004119.DAT        1950     711039.630    5343163.650        311.200  RV003206.DAT         2000     711057.335    5343210.220        309.500          0.000         10.306          1.265       1347.116         -1.784        684.135         Accept          10        2000       5.70       2.34  Accept     0.40 2.50e-06     5.77     0.155     0.163     0.155     0.148     0.130     0.120     0.102     0.090     0.076     0.063     0.053     0.047     0.039     0.037     0.038     0.037     0.036     0.042     0.042     0.045
     190      18      18       Good          50        1125     710645.694    5342434.226        308.400     708817.000    5345477.000   RV003206.DAT        2000     711057.335    5343210.220        309.500  KL005343.DAT         2050     711084.816    5343259.795        309.600          0.000          8.951          1.357       1347.116         -1.784        589.233         Accept          14        2000       3.47       1.81  Accept     0.30 2.50e-08     4.80     0.075     0.088     0.082     0.079     0.069     0.061     0.054     0.049     0.044     0.038     0.036     0.031     0.026     0.020     0.017     0.014     0.014     0.017     0.021     0.030
     190      19      19       Good          50        1125     710645.694    5342434.226        308.400     708817.000    5345477.000   KL005343.DAT        2050     711084.816    5343259.795        309.600  HD006096.DAT         2100     711098.731    5343290.135        298.250          0.000          7.280          1.864       1347.116         -1.784        892.687         Accept           9        2000      11.04       4.05  Accept     0.25 2.50e-08    11.04     0.119     0.169     0.173     0.175     0.163     0.147     0.137     0.116     0.108     0.094     0.089     0.080     0.076     0.069     0.065     0.059     0.056     0.051     0.052     0.042
     190      20      20       Good          50        1125     710645.694    5342434.226        308.400     708817.000    5345477.000   HD006096.DAT        2100     711098.731    5343290.135        298.250  HY006558.DAT         2150     711125.875    5343354.332        306.800          0.000          7.663          2.230       1347.116         -1.784        499.198         Accept           9        2000       3.58     -99.90  Reject   -99.90 -9.99e+01   -99.90     0.087     0.074     0.063     0.057     0.051     0.051     0.054     0.051     0.050     0.048     0.042     0.028     0.018     0.009     0.007     0.005     0.013     0.020     0.022     0.025
     190      21      21       Good          50        1125     710645.694    5342434.226        308.400     708817.000    5345477.000   HY006558.DAT        2150     711125.875    5343354.332        306.800  SM004419.DAT         2200     711159.007    5343388.527        308.100          0.000          5.900          1.160       1347.116         -1.784        676.704         Accept          10        2000       7.94       2.46  Accept     0.30 2.50e-07     9.56     0.114     0.119     0.110     0.101     0.092     0.080     0.074     0.068     0.064     0.058     0.056     0.051     0.046     0.042     0.038     0.032     0.029     0.026     0.024     0.026
     190      22      22       Good          50        1125     710645.694    5342434.226        308.400     708817.000    5345477.000   SM004419.DAT        2200     711159.007    5343388.527        308.100  IA005099.DAT         2250     711175.336    5343429.501        305.700          0.000          4.831          1.351       1347.116         -1.784        598.087         Accept          10        2000       8.20       2.49  Accept     0.30 2.50e-07     9.56     0.101     0.093     0.082     0.075     0.070     0.062     0.063     0.061     0.059     0.058     0.055     0.051     0.045     0.039     0.033     0.029     0.023     0.020     0.016     0.013
     191       1       1       Good          50        1150     710662.123    5342459.918        310.300     708817.000    5345477.000   RY003790.DAT        1200     710682.503    5342496.319        306.800  OB005895.DAT         1250     710709.135    5342540.027        311.600          0.000        110.024         19.458        734.880         -2.054         71.231         Accept           9        2000      98.58     -99.90  Reject   -99.90 -9.99e+01   -99.90     2.680    -5.843    -7.771   -10.530   -10.842   -11.192   -11.595   -12.038   -11.774   -11.476   -11.111   -10.662   -10.124   -10.247   -10.332   -10.389   -10.400   -11.067   -11.485   -13.660
     191       2       2       Good          50        1150     710662.123    5342459.918        310.300     708817.000    5345477.000   OB005895.DAT        1250     710709.135    5342540.027        311.600  MH004766.DAT         1300     710732.654    5342590.798        305.900          0.000         31.243         83.704        734.880         -2.054         66.595         Accept          10        2000     650.84     -99.90  Reject   -99.90 -9.99e+01   -99.90     9.134    10.111    11.029    11.830    12.710    13.267    14.613    15.926    17.169    18.979    20.640    21.464    22.232    22.964    22.982    22.934    22.807    22.626    22.394    22.092
     191       3       3       Good          50        1150     710662.123    5342459.918        310.300     708817.000    5345477.000   MH004766.DAT        1300     710732.654    5342590.798        305.900  MO004573.DAT         1350     710758.404    5342632.165        307.800          0.000         16.776         36.648        734.880         -2.054         87.156         Accept          11        2000     347.65     -99.90  Reject   -99.90 -9.99e+01   -99.90     5.992     6.188     6.115     6.027     5.909     5.765     5.622     5.711     5.808     5.918     6.032     6.151     6.844     7.482     8.052     8.512     8.825     6.253     4.348    -3.463
     191       4       4       Good          50        1150     710662.123    5342459.918        310.300     708817.000    5345477.000   MO004573.DAT        1350     710758.404    5342632.165        307.800  QX003216.DAT         1400     710780.868    5342674.059        315.500          0.000          7.037        437.096        734.880         -2.054         61.278         Accept          11        2000     802.01     -99.90  Reject   -99.90 -9.99e+01   -99.90     5.100     4.887     5.052     5.092     5.305     5.316     5.333     5.354     5.374     5.376     5.361     5.540     5.672     5.774     5.853     5.892     5.701     5.735     5.679     6.235
     191       5       5       Good          50        1150     710662.123    5342459.918        310.300     708817.000    5345477.000   QX003216.DAT        1400     710780.868    5342674.059        315.500  QE003593.DAT         1450     710804.102    5342721.918        310.250          0.000          7.494        251.019        734.880         -2.054         88.004         Accept          10        2000     612.45     -99.90  Reject   -99.90 -9.99e+01   -99.90     4.502     4.423     4.560     4.594     4.628     4.664     4.603     4.553     4.511     4.482     4.470     4.449     4.405     4.333     4.222     4.196     4.375     4.645     5.077     5.617
     191       6       6       Good          50        1150     710662.123    5342459.918        310.300     708817.000    5345477.000   QE003593.DAT        1450     710804.102    5342721.918        310.250  TQ005222.DAT         1500     710823.920    5342763.084        317.100          0.000         12.778         88.089        734.880         -2.054        247.629         Accept          10        2000     542.36     -99.90  Reject   -99.90 -9.99e+01   -99.90     6.224     6.151     6.434     6.753     7.139     7.585     8.091     8.358     8.658     8.978     9.285     9.569     9.802     9.963     9.989     9.843     9.585     6.077     3.493    -7.414
     191       7       7       Good          50        1150     710662.123    5342459.918        310.300     708817.000    5345477.000   TQ005222.DAT        1500     710823.920    5342763.084        317.100  KV007150.DAT         1550     710846.594    5342801.091        296.550          0.000         12.713        156.195        734.880         -2.054        334.400         Accept           5        2000     729.81     -99.90  Reject   -99.90 -9.99e+01   -99.90     7.684     7.889     8.115     8.307     8.521     8.724     8.916     9.114     9.314     9.411     9.397     9.320     9.215     9.189     9.317     9.535     9.834     9.800     9.807     8.829
     191       8       8       Good          50        1150     710662.123    5342459.918        310.300     708817.000    5345477.000   KV007150.DAT        1550     710846.594    5342801.091        296.550  QF003852.DAT         1600     710868.108    5342859.422        315.250          0.000         27.006         14.300        734.880         -2.054        640.946         Accept           3        2000     532.87     -99.90  Reject   -99.90 -9.99e+01   -99.90    15.819    15.879    16.201    16.520    16.919    17.222    17.480    17.670    17.773    17.854    17.913    17.921    17.847    17.620    15.889    14.067    12.177    10.249     8.358     7.823
     191       9       9       Good          50        1150     710662.123    5342459.918        310.300     708817.000    5345477.000   QF003852.DAT        1600     710868.108    5342859.422        315.250  NM003384.DAT         1650     710899.601    5342897.969        313.900          0.000          0.859       1555.713        734.880         -2.054         33.725         Accept          10        2000     786.39     -99.90  Reject   -99.90 -9.99e+01   -99.90     0.663     0.669     0.660     0.653     0.648     0.648     0.667     0.708     0.751     0.780     0.783     0.759     0.727     0.684     0.668     0.663     0.655     0.643     0.627     0.591
     191      10      10       Good          50        1150     710662.123    5342459.918        310.300     708817.000    5345477.000   NM003384.DAT        1650     710899.601    5342897.969        313.900  QA003642.DAT         1700     710922.899    5342942.222        302.550          0.000          3.946       -305.857        734.880         -2.054        182.131         Accept           9        2000     662.95     -99.90  Reject   -99.90 -9.99e+01   -99.90     3.666     3.557     3.367     3.189     3.034     2.901     2.785     2.785     2.786     2.784     2.767     2.726     2.666     2.577     2.461     2.420     2.390     2.373     2.448     2.394
     191      11      11       Good          50        1150     710662.123    5342459.918        310.300     708817.000    5345477.000   QA003642.DAT        1700     710922.899    5342942.222        302.550  QC003781.DAT         1750     710941.501    5342990.745        308.600          0.000          2.678         98.062        734.880         -2.054        144.472         Accept          11        2000     659.79     -99.90  Reject   -99.90 -9.99e+01   -99.90     1.643     1.630     1.605     1.585     1.559     1.530     1.509     1.493     1.534     1.544     1.570     1.599     1.630     1.723     1.839     1.927     1.995     2.041     1.955     1.863
